Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Payment_Method,Order_Status
O000667,2025-08-31,C00154,P0009,Beauty Product 009,Beauty,East,Kolkata,4,4934.15,10.0,17762.94,15789.28,1973.66,Net Banking,Cancelled
O000668,2025-10-14,C00332,P0021,Electronics Product 021,Electronics,West,Ahmedabad,2,4281.14,15.0,7277.94,6849.82,428.12,UPI,Completed
O000669,2025-06-21,C00209,P0077,Home Product 077,Home,West,Pune,3,4076.73,5.0,11618.68,9784.14,1834.54,Card,Returned
O000670,2025-09-26,C00228,P0038,Fashion Product 038,Fashion,Central,Bhopal,4,2947.65,15.0,10022.01,4844.92,5177.09,Wallet,Completed
O000671,2025-04-28,C00182,P0055,Sports Product 055,Sports,North,Delhi,4,1679.4,10.0,6045.84,5374.08,671.76,Cash,Completed
O000672,2025-09-17,C00431,P0018,Fashion Product 018,Fashion,West,Mumbai,4,6795.4,15.0,23104.36,1139.88,21964.48,UPI,Cancelled
O000673,2025-02-01,C00024,P0025,Sports Product 025,Sports,North,Jaipur,2,5379.58,5.0,10221.2,8607.32,1613.88,Cash,Pending
O000674,2025-11-29,C00441,P0020,Sports Product 020,Sports,Central,Indore,2,3689.4,10.0,6640.92,5903.04,737.88,UPI,Completed
O000675,2025-03-31,C00261,P0023,Fashion Product 023,Fashion,South,Bengaluru,4,3632.79,5.0,13804.6,11624.92,2179.68,Card,Completed
O000676,2025-08-27,C00396,P0095,Sports Product 095,Sports,South,Bengaluru,1,2495.1,10.0,2245.59,1374.54,871.05,Wallet,Completed
O000677,2025-01-05,C00404,P0071,Electronics Product 071,Electronics,East,Kolkata,3,5148.93,5.0,14674.45,10643.25,4031.2,UPI,Completed
O000678,2025-02-26,C00183,P0056,Electronics Product 056,Electronics,North,Delhi,5,7138.32,10.0,32122.44,10059.4,22063.04,Wallet,Completed
O000679,2025-12-26,C00466,P0065,Sports Product 065,Sports,South,Hyderabad,2,7148.9,5.0,13582.91,1666.2,11916.71,Net Banking,Completed
O000680,2025-10-31,C00461,P0099,Beauty Product 099,Beauty,West,,4,7721.23,0.0,30884.92,17027.92,13857.0,Net Banking,Completed
O000681,2025-03-22,C00080,P0081,Electronics Product 081,Electronics,East,Kolkata,5,6874.54,10.0,30935.43,20948.95,9986.48,Card,Completed
O000682,2025-02-17,C00167,P0010,Sports Product 010,Sports,West,Ahmedabad,4,1734.32,5.0,6590.42,1832.28,4758.14,Card,Completed
O000683,2025-10-24,C00169,P0027,Home Product 027,Home,West,Mumbai,4,6771.19,5.0,25730.52,11583.6,14146.92,Cash,Completed
O000684,2025-12-27,C00358,P0088,Fashion Product 088,Fashion,East,Guwahati,1,5208.94,,4688.05,4167.15,520.9,Wallet,Completed
O000685,2025-03-03,C00060,P0011,Electronics Product 011,Electronics,West,Ahmedabad,3,8240.08,5.0,23484.23,11362.86,12121.37,Net Banking,Completed
O000686,2025-08-30,C00129,P0022,Home Product 022,Home,East,Kolkata,3,5577.75,15.0,14223.26,11651.22,2572.04,UPI,Completed
O000687,2025-04-14,C00021,P0059,Beauty Product 059,Beauty,North,Chandigarh,2,1289.86,15.0,2192.76,2063.78,128.98,Card,Completed
O000688,2025-09-28,C00371,P0020,Sports Product 020,Sports,East,Bhubaneswar,5,3689.4,15.0,15679.95,14757.6,922.35,Wallet,Completed
O000689,2025-06-02,C00350,P0062,Home Product 062,Home,East,Bhubaneswar,1,6676.1,10.0,6008.49,1750.66,4257.83,UPI,Completed
O000690,2025-02-15,C00156,P0075,Sports Product 075,Sports,West,Ahmedabad,1,8144.99,0.0,8144.99,3398.61,4746.38,Cash,Completed
O000691,2025-04-29,C00430,P0059,Beauty Product 059,Beauty,East,Kolkata,1,1289.86,0.0,1289.86,1031.89,257.97,Cash,Completed
O000692,2025-07-16,C00231,P0027,Home Product 027,Home,West,Mumbai,3,6771.19,0.0,20313.57,8687.7,11625.87,UPI,Completed
O000693,2025-10-18,C00020,P0065,Sports Product 065,Sports,South,Bengaluru,5,7148.9,20.0,28595.6,4165.5,24430.1,UPI,Completed
O000694,2025-01-08,C00052,P0028,Fashion Product 028,Fashion,South,Chennai,2,7012.16,15.0,11920.67,4360.68,7559.99,UPI,Completed
O000695,2025-12-15,C00397,P0006,Electronics Product 006,Electronics,East,Guwahati,2,4936.68,5.0,9379.69,2658.76,6720.93,Card,Completed
O000696,2025-08-25,C00040,P0071,Electronics Product 071,Electronics,South,Chennai,3,5148.93,20.0,12357.43,10643.25,1714.18,Net Banking,Completed
O000697,2025-11-15,C00455,P0011,Electronics Product 011,Electronics,East,,2,8240.08,10.0,14832.14,7575.24,7256.9,Net Banking,Completed
O000698,2025-12-05,C00384,P0059,Beauty Product 059,Beauty,Central,Nagpur,5,1289.86,5.0,6126.83,5159.45,967.38,Card,Completed
O000699,2025-02-25,C00399,P0036,Electronics Product 036,Electronics,North,Jaipur,5,4569.04,10.0,20560.68,18276.15,2284.53,Net Banking,Completed
O000700,2025-02-04,C00190,P0096,Electronics Product 096,Electronics,East,Guwahati,4,2784.06,15.0,9465.8,8909.0,556.8,UPI,Completed
O000701,2025-10-10,C00472,P0051,Electronics Product 051,Electronics,South,Hyderabad,5,7669.29,0.0,38346.45,20874.45,17472.0,Wallet,Cancelled
O000702,2025-03-10,C00461,P0042,Home Product 042,Home,West,Mumbai,5,2781.36,20.0,11125.44,11125.45,-0.01,Wallet,Completed
O000703,2025-02-23,C00409,P0089,Beauty Product 089,Beauty,South,Hyderabad,5,5780.76,10.0,26013.42,23123.05,2890.37,Net Banking,Completed
O000704,2025-06-20,C00428,P0066,Electronics Product 066,Electronics,West,Pune,5,5295.06,10.0,23827.77,5507.6,18320.17,UPI,Completed
O000705,2025-11-29,C00143,P0085,Sports Product 085,Sports,North,Chandigarh,1,3007.51,10.0,2706.76,2406.01,300.75,Card,Completed
O000706,2025-10-17,C00398,P0001,Electronics Product 001,Electronics,South,Bengaluru,2,4907.86,10.0,8834.15,7852.58,981.57,Wallet,Completed
O000707,2025-07-08,C00129,P0008,Fashion Product 008,Fashion,East,Kolkata,4,8265.58,5.0,31409.2,7736.0,23673.2,UPI,Completed
O000708,2025-03-13,C00022,P0022,Home Product 022,Home,South,Bengaluru,2,5577.75,10.0,10039.95,7767.48,2272.47,Cash,Completed
O000709,2025-09-08,C00036,P0017,Home Product 017,Home,Central,Indore,4,4364.81,10.0,15713.32,13967.4,1745.92,Net Banking,Completed
O000710,2025-02-27,C00369,P0060,Sports Product 060,Sports,West,Pune,5,7633.42,10.0,34350.39,24818.9,9531.49,Cash,Cancelled
O000711,2025-07-10,C00485,P0029,Beauty Product 029,Beauty,Central,Nagpur,4,1220.38,10.0,4393.37,1431.52,2961.85,Card,Completed
O000712,2025-01-05,C00301,P0089,Beauty Product 089,Beauty,Central,Nagpur,5,5780.76,10.0,26013.42,23123.05,2890.37,Card,Completed
O000713,2025-04-29,C00210,P0036,Electronics Product 036,Electronics,East,Kolkata,1,4569.04,20.0,3655.23,3655.23,0.0,Wallet,Completed
O000714,2025-04-01,C00141,P0015,Sports Product 015,Sports,Central,Nagpur,4,4470.33,15.0,15199.12,14305.04,894.08,Net Banking,Pending
O000715,2025-09-05,C00339,P0017,Home Product 017,Home,Central,Indore,3,4364.81,15.0,11130.27,10475.55,654.72,Cash,Completed
O000716,2025-11-29,C00193,P0009,Beauty Product 009,Beauty,West,Mumbai,4,4934.15,0.0,19736.6,15789.28,3947.32,Net Banking,Completed
O000717,2025-02-23,C00124,P0053,Fashion Product 053,Fashion,East,Kolkata,4,5775.38,15.0,19636.29,6343.44,13292.85,Cash,Returned
O000718,2025-10-18,C00208,P0084,Beauty Product 084,Beauty,East,Bhubaneswar,5,5715.45,10.0,25719.53,11364.7,14354.83,Wallet,Cancelled
O000719,2025-08-27,C00227,P0040,Sports Product 040,Sports,East,Kolkata,5,4584.31,20.0,18337.24,18337.25,-0.01,Wallet,Completed
O000720,2025-12-20,C00408,P0077,Home Product 077,Home,Central,Indore,5,4076.73,20.0,16306.92,16306.9,0.02,Cash,Pending
O000721,2025-11-28,C00093,P0067,Home Product 067,Home,North,Chandigarh,3,2982.59,,7158.22,3549.18,3609.04,Card,Cancelled
O000722,2025-02-06,C00262,P0010,Sports Product 010,Sports,West,Ahmedabad,1,1734.32,5.0,1647.6,458.07,1189.53,Card,Completed
O000723,2025-09-28,C00100,P0014,Beauty Product 014,Beauty,South,Chennai,2,4289.52,20.0,6863.23,6863.24,-0.01,Cash,Cancelled
O000724,2025-08-04,C00476,P0056,Electronics Product 056,Electronics,Central,Indore,2,7138.32,0.0,14276.64,4023.76,10252.88,Cash,Completed
O000725,2025-02-11,C00206,P0078,Fashion Product 078,Fashion,South,Hyderabad,3,8229.86,15.0,20986.14,6722.37,14263.77,,Completed
O000726,2025-04-04,C00156,P0085,Sports Product 085,Sports,West,Ahmedabad,5,3007.51,15.0,12781.92,12030.05,751.87,UPI,Completed
O000727,2025-12-04,C00112,P0068,Fashion Product 068,Fashion,Central,Bhopal,1,6082.72,5.0,5778.58,4866.18,912.4,Net Banking,Completed
O000728,2025-07-17,C00149,P0077,Home Product 077,Home,North,Chandigarh,2,4076.73,10.0,7338.11,6522.76,815.35,Wallet,Completed
O000729,2025-05-04,C00139,P0020,Sports Product 020,Sports,Central,Bhopal,5,3689.4,10.0,16602.3,14757.6,1844.7,Net Banking,Completed
O000730,2025-04-27,C00360,P0025,Sports Product 025,Sports,North,Chandigarh,2,5379.58,15.0,9145.29,8607.32,537.97,Card,Completed
O000731,2025-11-01,C00009,P0097,Home Product 097,Home,North,Chandigarh,3,3422.29,5.0,9753.53,8213.49,1540.04,UPI,Completed
O000732,2025-04-14,C00229,P0057,Home Product 057,Home,East,Bhubaneswar,1,8123.2,15.0,6904.72,1756.41,5148.31,Wallet,Completed
O000733,2025-02-27,C00471,P0043,Fashion Product 043,Fashion,North,Chandigarh,1,2271.05,15.0,1930.39,1816.84,113.55,Net Banking,Completed
O000734,2025-07-28,C00298,P0018,Fashion Product 018,Fashion,East,Guwahati,5,6795.4,10.0,30579.3,1424.85,29154.45,Net Banking,Completed
O000735,2025-12-28,C00341,P0094,Beauty Product 094,Beauty,North,Jaipur,4,5366.1,20.0,17171.52,17171.52,0.0,Card,Completed
O000736,2025-03-08,C00451,P0055,Sports Product 055,Sports,North,Delhi,2,1679.4,15.0,2854.98,2687.04,167.94,Cash,Completed
O000737,2025-04-03,C00385,P0091,Electronics Product 091,Electronics,West,Mumbai,5,1897.13,10.0,8537.09,2565.65,5971.44,UPI,Completed
O000738,2025-06-20,C00446,P0058,Fashion Product 058,Fashion,South,Chennai,4,3370.65,15.0,11460.21,10786.08,674.13,UPI,Completed
O000739,2025-03-14,C00093,P0065,Sports Product 065,Sports,North,Chandigarh,3,7148.9,15.0,18229.69,2499.3,15730.39,Net Banking,Completed
O000740,2025-08-25,C00019,P0094,Beauty Product 094,Beauty,North,Chandigarh,1,5366.1,10.0,4829.49,4292.88,536.61,Cash,Returned
O000741,2025-04-03,C00015,P0013,Fashion Product 013,Fashion,West,Ahmedabad,3,4305.64,10.0,11625.23,2601.39,9023.84,Cash,Completed
O000742,2025-02-16,C00400,P0023,Fashion Product 023,Fashion,Central,Indore,5,3632.79,10.0,16347.56,14531.15,1816.41,Wallet,Completed
O000743,2025-04-06,C00260,P0001,Electronics Product 001,Electronics,South,,5,4907.86,20.0,19631.44,19631.45,-0.01,Wallet,Completed
O000744,2025-12-05,C00156,P0022,Home Product 022,Home,West,Ahmedabad,1,5577.75,10.0,5019.98,3883.74,1136.24,Wallet,Pending
O000745,2025-12-07,C00446,P0013,Fashion Product 013,Fashion,South,Chennai,5,4305.64,0.0,21528.2,4335.65,17192.55,Net Banking,Completed
O000746,2025-07-04,C00072,P0047,Home Product 047,Home,East,Bhubaneswar,2,4959.99,0.0,9919.98,7935.98,1984.0,UPI,Returned
O000747,2025-05-26,C00221,P0027,Home Product 027,Home,North,Delhi,1,6771.19,,5755.51,2895.9,2859.61,Net Banking,Completed
O000748,2025-10-26,C00175,P0008,Fashion Product 008,Fashion,West,Ahmedabad,3,8265.58,,19837.39,5802.0,14035.39,Wallet,Completed
O000749,2025-03-12,C00227,P0020,Sports Product 020,Sports,East,Kolkata,4,3689.4,15.0,12543.96,11806.08,737.88,Card,Completed
O000750,2025-08-27,C00381,P0070,Sports Product 070,Sports,West,Ahmedabad,2,4336.1,15.0,7371.37,6937.76,433.61,UPI,Completed
O000751,2025-09-05,C00279,P0061,Electronics Product 061,Electronics,West,Mumbai,2,7647.57,5.0,14530.38,8962.52,5567.86,Cash,Completed
O000752,2025-09-16,C00465,P0095,Sports Product 095,Sports,East,Bhubaneswar,1,2495.1,20.0,1996.08,1374.54,621.54,Card,Completed
O000753,2025-03-21,C00119,P0059,Beauty Product 059,Beauty,North,Jaipur,2,1289.86,15.0,2192.76,2063.78,128.98,Card,Completed
O000754,2025-09-18,C00465,P0038,Fashion Product 038,Fashion,East,Bhubaneswar,4,2947.65,0.0,11790.6,4844.92,6945.68,Cash,Completed
O000755,2025-08-11,C00207,P0095,Sports Product 095,Sports,Central,Bhopal,3,2495.1,10.0,6736.77,4123.62,2613.15,Card,Completed
O000756,2025-11-15,C00465,P0061,Electronics Product 061,Electronics,East,Bhubaneswar,4,7647.57,20.0,24472.22,17925.04,6547.18,UPI,Pending
O000757,2025-03-05,C00405,P0081,Electronics Product 081,Electronics,West,Mumbai,2,6874.54,10.0,12374.17,8379.58,3994.59,Card,Completed
O000758,2025-08-12,C00219,P0056,Electronics Product 056,Electronics,North,Jaipur,4,7138.32,5.0,27125.62,8047.52,19078.1,UPI,Completed
O000759,2025-10-29,C00172,P0029,Beauty Product 029,Beauty,Central,Bhopal,2,1220.38,5.0,2318.72,715.76,1602.96,Wallet,Completed
O000760,2025-04-12,C00462,P0061,Electronics Product 061,Electronics,Central,Nagpur,2,7647.57,5.0,14530.38,8962.52,5567.86,UPI,Completed
O000761,2025-09-28,C00300,P0083,Fashion Product 083,Fashion,East,Guwahati,3,3893.45,10.0,10512.31,9344.28,1168.03,Wallet,Cancelled
O000762,2025-02-06,C00113,P0058,Fashion Product 058,Fashion,South,Bengaluru,4,3370.65,20.0,10786.08,10786.08,0.0,Card,Completed
O000763,2025-09-19,C00380,P0088,Fashion Product 088,Fashion,East,Kolkata,2,5208.94,5.0,9896.99,8334.3,1562.69,Wallet,Completed
O000764,2025-08-09,C00099,P0040,Sports Product 040,Sports,East,Bhubaneswar,2,4584.31,5.0,8710.19,7334.9,1375.29,Cash,Completed
O000765,2025-03-12,C00395,P0039,Beauty Product 039,Beauty,South,Bengaluru,4,7352.91,20.0,23529.31,4358.68,19170.63,Cash,Completed
O000766,2025-01-25,C00418,P0021,Electronics Product 021,Electronics,West,Pune,5,4281.14,10.0,19265.13,17124.55,2140.58,Card,Completed
O000767,2025-09-29,C00097,P0060,Sports Product 060,Sports,East,Bhubaneswar,1,7633.42,15.0,6488.41,4963.78,1524.63,Wallet,Completed
O000768,2025-03-29,C00375,P0063,Fashion Product 063,Fashion,Central,Indore,3,2531.09,5.0,7213.61,6074.61,1139.0,Cash,Completed
O000769,2025-07-01,C00446,P0026,Electronics Product 026,Electronics,South,Chennai,3,2848.75,0.0,8546.25,4759.71,3786.54,Net Banking,Returned
O000770,2025-01-23,C00486,P0040,Sports Product 040,Sports,West,Pune,2,4584.31,10.0,8251.76,7334.9,916.86,Net Banking,Pending
O000771,2025-12-17,C00095,P0063,Fashion Product 063,Fashion,West,Ahmedabad,4,2531.09,15.0,8605.71,8099.48,506.23,UPI,Returned
O000772,2025-07-19,C00423,P0012,Home Product 012,Home,South,Chennai,5,4256.45,10.0,19154.03,10048.4,9105.63,Wallet,Completed
O000773,2025-12-06,C00229,P0063,Fashion Product 063,Fashion,East,,3,2531.09,5.0,7213.61,6074.61,1139.0,Card,Returned
O000774,2025-02-28,C00424,P0003,Fashion Product 003,Fashion,East,Kolkata,2,6788.51,10.0,12219.32,7730.82,4488.5,Cash,Completed
O000775,2025-03-16,C00359,P0031,Electronics Product 031,Electronics,East,Bhubaneswar,2,6070.56,5.0,11534.06,1946.96,9587.1,Cash,Returned
O000776,2025-08-11,C00355,P0064,Beauty Product 064,Beauty,North,Delhi,3,7994.51,20.0,19186.82,4490.07,14696.75,Wallet,Completed
O000777,2025-08-09,C00117,P0067,Home Product 067,Home,South,Hyderabad,2,2982.59,0.0,5965.18,2366.12,3599.06,Wallet,Completed
O000778,2025-10-15,C00062,P0086,Electronics Product 086,Electronics,Central,Bhopal,3,7032.55,15.0,17933.0,11380.71,6552.29,Cash,Pending
O000779,2025-12-04,C00170,P0032,Home Product 032,Home,North,Delhi,2,2912.1,20.0,4659.36,4119.7,539.66,Card,Completed
O000780,2025-10-27,C00403,P0027,Home Product 027,Home,Central,Bhopal,4,6771.19,0.0,27084.76,11583.6,15501.16,UPI,Completed
O000781,2025-02-21,C00075,P0095,Sports Product 095,Sports,South,Chennai,2,2495.1,5.0,4740.69,2749.08,1991.61,Wallet,Completed
O000782,2025-04-23,C00458,P0093,Fashion Product 093,Fashion,East,Guwahati,5,4536.21,0.0,22681.05,8802.3,13878.75,Cash,Completed
O000783,2025-11-29,C00287,P0093,Fashion Product 093,Fashion,South,Hyderabad,4,4536.21,5.0,17237.6,7041.84,10195.76,Cash,Returned
O000784,2025-07-19,C00089,P0006,Electronics Product 006,Electronics,North,Delhi,5,4936.68,5.0,23449.23,6646.9,16802.33,UPI,Completed
O000785,2025-11-12,C00242,P0095,Sports Product 095,Sports,South,Bengaluru,1,2495.1,0.0,2495.1,1374.54,1120.56,Net Banking,Completed
O000786,2025-07-24,C00260,P0040,Sports Product 040,Sports,South,Chennai,2,4584.31,0.0,9168.62,7334.9,1833.72,Cash,Pending
O000787,2025-01-19,C00035,P0074,Beauty Product 074,Beauty,Central,Indore,4,2907.59,5.0,11048.84,8554.0,2494.84,Net Banking,Completed
O000788,2025-06-22,C00333,P0077,Home Product 077,Home,Central,Bhopal,4,4076.73,10.0,14676.23,13045.52,1630.71,Net Banking,Completed
O000789,2025-10-28,C00376,P0037,Home Product 037,Home,North,Chandigarh,5,7720.82,20.0,30883.28,3539.3,27343.98,Cash,Returned
O000790,2025-08-27,C00305,P0067,Home Product 067,Home,South,Chennai,5,2982.59,0.0,14912.95,5915.3,8997.65,Wallet,Completed
O000791,2025-02-18,C00431,P0074,Beauty Product 074,Beauty,West,Mumbai,3,2907.59,0.0,8722.77,6415.5,2307.27,Card,Completed
O000792,2025-03-18,C00448,P0098,Fashion Product 098,Fashion,North,Delhi,2,7898.73,5.0,15007.59,993.64,14013.95,Cash,Completed
O000793,2025-11-07,C00386,P0043,Fashion Product 043,Fashion,West,Pune,5,2271.05,5.0,10787.49,9084.2,1703.29,Net Banking,Completed
O000794,2025-12-23,C00219,P0048,Fashion Product 048,Fashion,North,Jaipur,2,8002.61,10.0,14404.7,5161.72,9242.98,Net Banking,Completed
O000795,2025-10-02,C00073,P0011,Electronics Product 011,Electronics,West,Pune,3,8240.08,20.0,19776.19,11362.86,8413.33,UPI,Completed
O000796,2025-02-05,C00491,P0035,Sports Product 035,Sports,East,Guwahati,4,8253.41,20.0,26410.91,6051.52,20359.39,UPI,Completed
O000797,2025-08-14,C00227,P0046,Electronics Product 046,Electronics,East,Kolkata,4,8168.47,10.0,29406.49,1433.28,27973.21,Cash,Completed
O000798,2025-10-29,C00469,P0068,Fashion Product 068,Fashion,North,Jaipur,1,6082.72,5.0,5778.58,4866.18,912.4,Cash,Completed
O000799,2025-08-22,C00470,P0071,Electronics Product 071,Electronics,Central,Indore,2,5148.93,10.0,9268.07,7095.5,2172.57,Wallet,Completed
O000800,2025-08-05,C00227,P0076,Electronics Product 076,Electronics,East,Kolkata,4,5803.55,10.0,20892.78,18571.36,2321.42,Wallet,Returned
O000801,2025-06-20,C00413,P0038,Fashion Product 038,Fashion,South,Bengaluru,5,2947.65,5.0,14001.34,6056.15,7945.19,Card,Completed
O000802,2025-03-31,C00494,P0004,Beauty Product 004,Beauty,West,Mumbai,2,3466.38,10.0,6239.48,4778.66,1460.82,Card,Cancelled
O000803,2025-04-13,C00372,P0092,Home Product 092,Home,South,Bengaluru,2,5945.72,10.0,10702.3,6115.86,4586.44,Cash,Completed
O000804,2025-09-29,C00466,P0004,Beauty Product 004,Beauty,South,Hyderabad,1,3466.38,20.0,2773.1,2389.33,383.77,Net Banking,Completed
O000805,2025-01-26,C00428,P0087,Home Product 087,Home,West,Pune,4,5255.47,10.0,18919.69,2264.6,16655.09,Wallet,Completed
O000806,2025-01-31,C00150,P0081,Electronics Product 081,Electronics,Central,Nagpur,1,6874.54,10.0,6187.09,4189.79,1997.3,Cash,Completed
O000807,2025-05-25,C00086,P0009,Beauty Product 009,Beauty,North,Jaipur,2,4934.15,10.0,8881.47,7894.64,986.83,Card,Completed
O000808,2025-10-09,C00048,P0083,Fashion Product 083,Fashion,South,Hyderabad,3,3893.45,15.0,9928.3,9344.28,584.02,Net Banking,Completed
O000809,2025-08-28,C00168,P0017,Home Product 017,Home,South,Chennai,4,4364.81,5.0,16586.28,13967.4,2618.88,Net Banking,Completed
O000810,2025-08-03,C00153,P0084,Beauty Product 084,Beauty,South,Chennai,4,5715.45,0.0,22861.8,9091.76,13770.04,UPI,Completed
O000811,2025-07-14,C00354,P0003,Fashion Product 003,Fashion,South,Bengaluru,5,6788.51,15.0,28851.17,19327.05,9524.12,Wallet,Completed
O000812,2025-02-10,C00262,P0081,Electronics Product 081,Electronics,West,Ahmedabad,3,6874.54,15.0,17530.08,12569.37,4960.71,UPI,Completed
O000813,2025-05-01,C00208,P0068,Fashion Product 068,Fashion,East,Bhubaneswar,5,6082.72,0.0,30413.6,24330.9,6082.7,Cash,Cancelled
O000814,2025-01-29,C00250,P0018,Fashion Product 018,Fashion,Central,Nagpur,3,6795.4,5.0,19366.89,854.91,18511.98,Card,Returned
O000815,2025-10-03,C00433,P0056,Electronics Product 056,Electronics,West,Mumbai,1,7138.32,15.0,6067.57,2011.88,4055.69,Net Banking,Completed
O000816,2025-10-01,C00167,P0034,Beauty Product 034,Beauty,West,Ahmedabad,3,7768.65,10.0,20975.35,14457.03,6518.32,Card,Completed
O000817,2025-04-04,C00128,P0021,Electronics Product 021,Electronics,Central,Nagpur,4,4281.14,10.0,15412.1,13699.64,1712.46,Card,Pending
O000818,2025-04-17,C00213,P0073,Fashion Product 073,Fashion,East,Guwahati,3,1490.03,10.0,4023.08,2617.56,1405.52,Wallet,Completed
O000819,2025-04-26,C00134,P0050,Sports Product 050,Sports,Central,Nagpur,1,4011.29,5.0,3810.73,2723.19,1087.54,Net Banking,Completed
O000820,2025-11-20,C00067,P0018,Fashion Product 018,Fashion,Central,Indore,5,6795.4,10.0,30579.3,1424.85,29154.45,Net Banking,Completed
O000821,2025-06-27,C00041,P0043,Fashion Product 043,Fashion,West,Ahmedabad,4,2271.05,10.0,8175.78,7267.36,908.42,Card,Completed
O000822,2025-10-05,C00210,P0045,Sports Product 045,Sports,East,Kolkata,1,3762.55,10.0,3386.3,3010.04,376.26,Wallet,Completed
O000823,2025-06-13,C00436,P0055,Sports Product 055,Sports,East,Kolkata,5,1679.4,15.0,7137.45,6717.6,419.85,Net Banking,Completed
O000824,2025-09-12,C00339,P0051,Electronics Product 051,Electronics,Central,Indore,3,7669.29,15.0,19556.69,12524.67,7032.02,Wallet,Pending
O000825,2025-07-12,C00149,P0094,Beauty Product 094,Beauty,North,Chandigarh,1,5366.1,15.0,4561.19,4292.88,268.31,Cash,Completed
O000826,2025-04-12,C00476,P0089,Beauty Product 089,Beauty,Central,Indore,4,5780.76,10.0,20810.74,18498.44,2312.3,Card,Completed
O000827,2025-11-15,C00150,P0064,Beauty Product 064,Beauty,Central,Nagpur,1,7994.51,15.0,6795.33,1496.69,5298.64,Wallet,Pending
O000828,2025-09-16,C00090,P0095,Sports Product 095,Sports,South,Bengaluru,2,2495.1,0.0,4990.2,2749.08,2241.12,Card,Pending
O000829,2025-10-08,C00264,P0029,Beauty Product 029,Beauty,West,Mumbai,4,1220.38,20.0,3905.22,1431.52,2473.7,UPI,Completed
